medicine_id,brand_name,generic_name,active_ingredient,strength,dosage_form,pack_size,manufacturer,price,price_effective_date,registration_number,drap_source_url,last_verified,data_status,medicine_category
MED222,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,25's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,55.76,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED223,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,250's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,913.13,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED224,IBUPROFEN,Ibuprofen,Ibuprofen,400mg,Tablet,"25*10,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,903.63,"27 Jul, 2026",8727,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED225,IBUPROFEN,Ibuprofen,Ibuprofen,400mg,Tablet,25 x 10's,Geofman Pharmaceuticals DML: 000090,929.55,"23 Jul, 2026",9308,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED226,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,25 x 10's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,913.13,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED227,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,25's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,55.76,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED228,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,250's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,913.13,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED229,Ibuprofen,Ibuprofen,Ibuprofen,400mg/4ml,Injection,4ml x 10's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,1982.68,"25 Aug, 2026",119680,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED230,Ibuprofen,Ibuprofen,Ibuprofen,400mg/4ml,Injection,4ml x 10's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,1982.68,"25 Aug, 2026",119680,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED231,Ibuprofen,Ibuprofen,Ibuprofen,800mg/8ml,Injection,1's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,417.19,"25 Aug, 2026",121577,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED232,Ibuprofen,Ibuprofen,Ibuprofen,800mg/8ml,Injection,10's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,4004.62,"25 Aug, 2026",121577,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED233,Ibuprofen,Ibuprofen,Ibuprofen,800mg/8ml,Injection,1's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,417.19,"25 Aug, 2026",121577,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED234,Ibuprofen,Ibuprofen,Ibuprofen,800mg/8ml,Injection,10's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,4004.62,"25 Aug, 2026",121577,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED235,Mextu,Methotrexate,Methotrexate,1000mg/40ml,Injection,1's,PUNJAB MEDICAL SERVICES DSL: 05-352-0063-041061D,3810.42,"27 Jul, 2026",110491,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED236,Methotrexate,Methotrexate,Methotrexate,10mg,Tablet,10's,Werrick Pharmaceuticals DML: 000340,628.51,"17 Aug, 2026",25085,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED237,Mextu,Methotrexate,Methotrexate,500mg/20ml,Injection,1's,PUNJAB MEDICAL SERVICES DSL: 05-352-0063-041061D,2286.25,"27 Jul, 2026",106826,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED238,Mextu,Methotrexate,Methotrexate,50mg/2ml,Injection,1's,PUNJAB MEDICAL SERVICES DSL: 05-352-0063-041061D,353.82,"27 Jul, 2026",106825,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED239,Methotrexate,Methotrexate,Methotrexate,5mg,Tablet,100's,Werrick Pharmaceuticals DML: 000340,3104.91,"17 Aug, 2026",25084,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED240,Metronidazole Liquid,Metronidazole,Metronidazole,200mg,Suspension,60ml,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,56.31,"24 Jun, 2026",79356,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED241,Metronidazole Liquid,Metronidazole,Metronidazole,200mg,Suspension,90ml,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,84.46,"24 Jun, 2026",79356,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED242,Metronidazole,Metronidazole,Metronidazole,200mg,Tablet,20x10's,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,351.93,"24 Jun, 2026",100957,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED243,Metronidazole,Metronidazole,Metronidazole,200mg,Tablet,100's,"Popular Chemical Works Pvt Ltd., DML: 000076",267.4,"25 Aug, 2026",8909,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED244,Metrozine,Metronidazole,Metronidazole,200mg,Tablet,100’s,The Searle Company Limited DML: 000647,267.4,"23 Jul, 2026",10932,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED245,Metronidazole Liquid,Metronidazole,Metronidazole,200mg,Suspension,60ml,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,56.31,"24 Jun, 2026",79356,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED246,Metronidazole Liquid,Metronidazole,Metronidazole,200mg,Suspension,90ml,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,84.46,"24 Jun, 2026",79356,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED247,Metronidazole,Metronidazole,Metronidazole,200mg,Tablet,20x10's,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,351.93,"24 Jun, 2026",100957,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED248,Metronidazole,Metronidazole,Metronidazole,200mg,Tablet,100's,"Popular Chemical Works Pvt Ltd., DML: 000076",267.4,"25 Aug, 2026",8909,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED249,Metrozine,Metronidazole,Metronidazole,200mg,Tablet,100’s,The Searle Company Limited DML: 000647,267.4,"23 Jul, 2026",10932,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED250,Metronidazole,Metronidazole,Metronidazole,400mg,Tablet,10x10's,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,263.95,"24 Jun, 2026",100958,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED251,Metronidazole,Metronidazole,Metronidazole,400mg,Tablet,100's,"Popular Chemical Works Pvt Ltd., DML: 000076",378.86,"25 Aug, 2026",81274,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED252,Metrozine,Metronidazole,Metronidazole,400mg,Tablet,100’s,The Searle Company Limited DML: 000647,377.52,"23 Jul, 2026",10931,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED253,Metronidazole,Metronidazole,Metronidazole,400mg,Tablet,10x10's,Caliph Pharmaceuticals (Pvt) Ltd. DML: 000748,263.95,"24 Jun, 2026",100958,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED254,Metronidazole,Metronidazole,Metronidazole,400mg,Tablet,100's,"Popular Chemical Works Pvt Ltd., DML: 000076",378.86,"25 Aug, 2026",81274,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED255,Metrozine,Metronidazole,Metronidazole,400mg,Tablet,100’s,The Searle Company Limited DML: 000647,377.52,"23 Jul, 2026",10931,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED256,Megamox,Moxifloxacin,Moxifloxacin,200mg,Tablet,10's,Sante (Private) Limited DML: 000702,484.33,"27 Jul, 2026",39285,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED257,Savelox,Moxifloxacin,Moxifloxacin,250mg,Tablet,1x10's,"Popular Chemical Works Pvt Ltd., DML: 000076",255.32,"25 Aug, 2026",32255,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED258,Santomox,Moxifloxacin,Moxifloxacin,400mg,Tablet,5's,Sante (Private) Limited DML: 000702,994.59,"27 Jul, 2026",37031,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED259,Moxiget,Moxifloxacin,Moxifloxacin,400mg,Tablet,1 x 10's,Getz Pharma (Pvt.) Ltd. DML: 000933,1949.43,"27 Jul, 2026",47117,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED260,Moxiget,Moxifloxacin,Moxifloxacin,400mg,Tablet,5 x 5's,Getz Pharma (Pvt.) Ltd. DML: 000933,4774.14,"27 Jul, 2026",47117,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED261,Moxiget,Moxifloxacin,Moxifloxacin,400mg,Tablet,5's,Getz Pharma (Pvt.) Ltd. DML: 000933,994.61,"27 Jul, 2026",47117,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED262,Avelox Infusion Solution,Moxifloxacin,Moxifloxacin,400mg,Other,1 x 250ml,Bayer Pakistan Private Limited DSL: 0611,2285.19,"05 Aug, 2025",109733,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED263,Avelox,Moxifloxacin,Moxifloxacin,400mg,Tablet,1 x 5's,Bayer Pakistan Private Limited DSL: 0611,1490.83,"05 Aug, 2025",24653,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED264,Navelox,Moxifloxacin,Moxifloxacin,400mg,Tablet,5,NAVEGAL LABORATORIES DML: 000591,877.13,"30 Jul, 2026",68237,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED265,Moxiget IV Infusion,Moxifloxacin,Moxifloxacin,400mg/250ml,Other,1 x 250ml,Getz Pharma (Pvt) Limited DML: 000284,1968.13,"19 Aug, 2025",50650,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED266,Savelox,Moxifloxacin,Moxifloxacin,500mg,Tablet,1x10's,"Popular Chemical Works Pvt Ltd., DML: 000076",396.9,"25 Aug, 2026",29328,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED267,Omeprazole,Omeprazole,Omeprazole,20mg,Capsule,10 x 10's,Batala Pharmaceuticals DML: 000477,1412.08,"01 Jul, 2025",108320,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED268,Omeprazole,Omeprazole,Omeprazole,20mg,Capsule,14's,Batala Pharmaceuticals DML: 000477,205.93,"01 Jul, 2025",108320,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED269,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,2x7s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,250.8,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED270,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,10x10s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,1647.61,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED271,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,1x10s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,179.39,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED272,Vify,Omeprazole,Omeprazole,20mg,Injection,1's vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,373.24,"20 Aug, 2026",61432,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED273,Vify,Omeprazole,Omeprazole,20mg,Injection,25's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,8957.61,"20 Aug, 2026",61432,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED274,Omeprazole,Omeprazole,Omeprazole,20mg,Capsule,10 x 10's,Batala Pharmaceuticals DML: 000477,1412.08,"01 Jul, 2025",108320,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED275,Omeprazole,Omeprazole,Omeprazole,20mg,Capsule,14's,Batala Pharmaceuticals DML: 000477,205.93,"01 Jul, 2025",108320,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED276,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,2x7s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,250.8,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED277,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,10x10s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,1647.61,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED278,Romeprazole,Omeprazole,Omeprazole,20mg,Capsule,1x10s,Arsons Pharmaceutical Industries (Pvt) Ltd DML: 000514,179.39,"01 Jul, 2025",71415,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED279,Vify,Omeprazole,Omeprazole,20mg,Injection,1's vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,373.24,"20 Aug, 2026",61432,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED280,Vify,Omeprazole,Omeprazole,20mg,Injection,25's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,8957.61,"20 Aug, 2026",61432,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED281,Xempra,Omeprazole,Omeprazole,20mg,Capsule,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",205.43,"27 Jul, 2026",46195,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED282,Megazole,Omeprazole,Omeprazole,20mg,Capsule,1 x 10's,Mega Pharmaceuticals limited DML: 000537,179.96,"17 Aug, 2026",37847,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED283,Megazole,Omeprazole,Omeprazole,20mg,Capsule,10 x 10's,Mega Pharmaceuticals limited DML: 000537,1732.73,"17 Aug, 2026",37847,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED284,Megazole,Omeprazole,Omeprazole,20mg,Capsule,14's,Mega Pharmaceuticals limited DML: 000537,287.24,"17 Aug, 2026",37847,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED285,Mep-Med,Omeprazole,Omeprazole,40mg,Capsule,10,Mediate Pharmaceutical Pvt Ltd DML: 000167,314.98,"27 Jan, 2026",53273,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED286,Mep-Med,Omeprazole,Omeprazole,40mg,Capsule,14,Mediate Pharmaceutical Pvt Ltd DML: 000167,439.92,"27 Jan, 2026",53273,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED287,Omeprazole,Omeprazole,Omeprazole,40mg,Capsule,14's,Batala Pharmaceuticals DML: 000477,357.52,"01 Jul, 2025",108319,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED288,Mep-Med,Omeprazole,Omeprazole,40mg,Capsule,10,Mediate Pharmaceutical Pvt Ltd DML: 000167,314.98,"27 Jan, 2026",53273,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED289,Mep-Med,Omeprazole,Omeprazole,40mg,Capsule,14,Mediate Pharmaceutical Pvt Ltd DML: 000167,439.92,"27 Jan, 2026",53273,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED290,Omeprazole,Omeprazole,Omeprazole,40mg,Capsule,14's,Batala Pharmaceuticals DML: 000477,357.52,"01 Jul, 2025",108319,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED291,Xempra-40,Omeprazole,Omeprazole,40mg,Capsule,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",357.02,"27 Jul, 2026",60029,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED292,Megazole,Omeprazole,Omeprazole,40mg,Capsule,1 x 10's,Mega Pharmaceuticals limited DML: 000537,313.36,"17 Aug, 2026",83186,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED293,Megazole,Omeprazole,Omeprazole,40mg,Capsule,10 x 10's,Mega Pharmaceuticals limited DML: 000537,3008.35,"17 Aug, 2026",83186,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED294,Megazole,Omeprazole,Omeprazole,40mg,Capsule,2x7's,Mega Pharmaceuticals limited DML: 000537,498.67,"17 Aug, 2026",83186,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED295,Emesson,Ondansetron,Ondansetron,4mg,Tablet,10,Highnoon Laboratories Ltd DML: 000155,767.3,"27 Jul, 2026",110632,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED296,Emesson Injection,Ondansetron,Ondansetron,4mg,Injection,1,Highnoon Laboratories Ltd DML: 000155,572.5,"27 Jul, 2026",110994,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED297,Emesson Injection,Ondansetron,Ondansetron,4mg,Injection,5,Highnoon Laboratories Ltd DML: 000155,2538.84,"27 Jul, 2026",110994,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED298,Emesson,Ondansetron,Ondansetron,4mg/5ml,Other,50ml,Highnoon Laboratories Ltd DML: 000155,743.51,"27 Jul, 2026",110633,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED299,ONDANSETRON-SANDOZ,Ondansetron,Ondansetron,8MG/4ML,Injection,4ml,AGP Limited DSL: 001,1045.64,"23 Jul, 2026",114227,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED300,Ondansetron 4ml Inj. (,Ondansetron,Ondansetron,8mg,Injection,4ml x 1's,Bajwa Pharmaceuticals (Pvt.) Ltd. DML: 000805,1031.23,"27 Jul, 2026",110920,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED301,Ondansetron 4ml Inj. (,Ondansetron,Ondansetron,8mg,Injection,4ml x 5's,Bajwa Pharmaceuticals (Pvt.) Ltd. DML: 000805,5156.19,"27 Jul, 2026",110920,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED302,Ondansetron Normon,Ondansetron,Ondansetron,8mg,Injection,5's,Merixil Pharma DSL: DHO-ISB-1745,4773.43,"27 Jul, 2026",81802,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED303,Emesson,Ondansetron,Ondansetron,8mg,Tablet,10,Highnoon Laboratories Ltd DML: 000155,1278.84,"27 Jul, 2026",110634,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED304,Emesson Injection,Ondansetron,Ondansetron,8mg,Injection,1,Highnoon Laboratories Ltd DML: 000155,768.79,"27 Jul, 2026",110635,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED305,Emesson Injection,Ondansetron,Ondansetron,8mg,Injection,5,Highnoon Laboratories Ltd DML: 000155,3843.95,"27 Jul, 2026",110635,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED306,Ondansetron,Ondansetron,Ondansetron,8mg/4ml,Injection,5'sx4ml,VENUS PHARMA DML: 000300,3926.16,"01 Jul, 2025",121593,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED307,Monadol,Paracetamol,Paracetamol,,Tablet,200's,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,620.51,"25 Aug, 2026",121582,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED308,Paracetamol 120Susp(As per SRO 229) Paracetamol,Paracetamol,Paracetamol,120mg,Other,60ml,Wilson's Pharmaceuticals DML: 000239,60.99,"01 Jul, 2024",29575,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED309,Paracetamol 120Susp(As per SRO 229) Paracetamol,Paracetamol,Paracetamol,120mg,Other,60ml,Wilson's Pharmaceuticals DML: 000239,60.99,"01 Jul, 2024",29575,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED310,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,100ml,The Searle Company Limited DML: 000647,110.02,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED311,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,120ml,The Searle Company Limited DML: 000647,129.38,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED312,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,450ml,The Searle Company Limited DML: 000647,475.29,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED313,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,60ml,The Searle Company Limited DML: 000647,66.01,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED314,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,90ml,The Searle Company Limited DML: 000647,99.02,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED315,Paracetamol,Paracetamol,Paracetamol,120mg/5ml,Suspension,60ml,Werrick Pharmaceuticals DML: 000340,66.01,"17 Aug, 2026",32400,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED316,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,100ml,The Searle Company Limited DML: 000647,110.02,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED317,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,120ml,The Searle Company Limited DML: 000647,129.38,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED318,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,450ml,The Searle Company Limited DML: 000647,475.29,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED319,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,60ml,The Searle Company Limited DML: 000647,66.01,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED320,Nuberol-P,Paracetamol,Paracetamol,120mg/5ml,Suspension,90ml,The Searle Company Limited DML: 000647,99.02,"23 Jul, 2026",93671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED321,Paracetamol,Paracetamol,Paracetamol,120mg/5ml,Suspension,60ml,Werrick Pharmaceuticals DML: 000340,66.01,"17 Aug, 2026",32400,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED322,Monadol,Paracetamol,Paracetamol,160mg/5ml,Suspension,120ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,155.25,"25 Aug, 2026",121583,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED323,Monadol,Paracetamol,Paracetamol,160mg/5ml,Suspension,120ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,155.25,"25 Aug, 2026",121583,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED324,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,100ml,The Searle Company Limited DML: 000647,158.28,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED325,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,120ml,The Searle Company Limited DML: 000647,186.13,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED326,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,450ml,The Searle Company Limited DML: 000647,683.75,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED327,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,60ml,The Searle Company Limited DML: 000647,94.97,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED328,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,90ml,The Searle Company Limited DML: 000647,142.45,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED329,Paracetamol 250 Susp(As per SRO 229) Paracetamol,Paracetamol,Paracetamol,250mg,Other,60ml,Wilson's Pharmaceuticals DML: 000239,87.74,"01 Jul, 2024",29576,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED330,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,100ml,The Searle Company Limited DML: 000647,158.28,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED331,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,120ml,The Searle Company Limited DML: 000647,186.13,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED332,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,450ml,The Searle Company Limited DML: 000647,683.75,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED333,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,60ml,The Searle Company Limited DML: 000647,94.97,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED334,Nuberol-P Forte,Paracetamol,Paracetamol,250mg,Suspension,90ml,The Searle Company Limited DML: 000647,142.45,"23 Jul, 2026",93672,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
